
0,2.007064559404732,1394638723520
1,1.9872170861099598,1394638723521
2,1.9643606159664877,1394638723521
3,1.9347299895715147,1394638723522
4,1.8996132222407172,1394638723522
7,1.7865528966244142,1394638723523
8,1.7489318463856478,1394638723524
15,1.5319549984928125,1394638723526
16,1.509715808842086,1394638723527
31,1.3183591422244239,1394638723531
32,1.3106348918976123,1394638723532
63,1.2646777403971232,1394638723542
64,1.264805334702357,1394638723542
127,1.2208624099284884,1394638723562
128,1.2258020740725926,1394638723562
255,1.2155235704617466,1394638723602
256,1.226012444632407,1394638723602
511,1.2155235734272813,1394638723681
512,1.2260124470013107,1394638723682
1023,1.2155236055214544,1394638723847
1024,1.22601248386973,1394638723848
2047,1.2155235977114651,1394638724176
2048,1.2260124842456337,1394638724177
