
0,1.9987958869026041,1394789628824
1,2.1836412971443044,1394789675648
2,2.1891004970226153,1394789720030
3,2.039878891641515,1394789766293
4,1.82500734221102,1394789810933
7,1.1828455949552317,1394789859621
8,1.0422101707623288,1394789904478
15,0.657668577304508,1394789962745
16,0.6329693276853521,1394790015781
31,0.46097838719134876,1394790082703
32,0.45508557759132384,1394790132723
63,0.3571543051379108,1394790231814
64,0.3554009299402419,1394790283790
127,0.2949795598973909,1394790428850
128,0.29440289172121675,1394790482836
255,0.2534110464763493,1394790730097
256,0.25319954805138506,1394790776943
511,0.21593359261800743,1394791230032
512,0.21586415171302506,1394791290875
1023,0.18135406858029476,1394792148093
1024,0.1813156609667572,1394792203598
2047,0.15148064197254146,1394793843017
2048,0.15145664084980148,1394793898880
